,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
233,0,17,0,1,1,2,2,0,0,0,1,1,3,0,0,1,0,1,1,1,1,0,4,3,3,1,1,3,0,12,12,13
234,0,17,1,1,1,2,1,0,3,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,1,2,4,0,11,10,11
235,0,17,0,1,1,1,1,0,2,3,1,1,3,0,0,1,0,1,1,1,0,1,4,3,4,1,1,4,12,12,12,12
236,0,16,0,1,1,2,3,3,4,2,1,1,2,0,1,0,0,0,1,1,1,0,2,3,1,1,1,2,0,13,13,14
237,1,18,0,1,1,2,2,2,2,1,1,2,2,3,0,1,1,0,1,1,1,0,3,3,3,5,5,3,9,10,9,10
238,0,16,0,1,1,4,4,4,3,1,1,1,3,0,0,1,0,1,0,1,1,0,5,3,2,1,1,4,4,15,16,16
239,0,18,1,1,1,3,1,2,2,3,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,1,3,4,8,8,8
240,0,17,0,1,1,3,2,2,2,0,1,1,2,0,0,0,0,1,0,1,1,0,5,3,4,1,3,2,2,17,18,17
241,1,17,0,0,1,2,3,3,3,3,0,1,2,0,0,1,0,0,0,1,1,0,5,3,3,1,3,2,0,10,11,11
242,1,18,0,0,1,2,1,0,2,0,1,4,2,0,1,1,0,1,1,1,1,1,4,3,2,4,5,2,2,9,10,11
243,0,17,0,1,0,2,1,2,2,0,1,2,3,0,0,0,0,1,1,1,1,1,3,2,3,1,2,2,0,15,15,16
244,0,17,0,0,1,4,3,1,2,3,0,1,2,0,0,0,0,1,1,1,1,1,3,2,3,1,2,2,0,14,12,12
245,1,17,1,1,1,2,2,2,2,0,0,2,2,0,0,1,0,1,1,1,1,0,4,5,2,1,1,0,0,12,13,13
246,1,17,0,1,1,4,4,4,4,3,1,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,1,0,13,13,13
247,1,16,0,1,1,4,4,1,2,3,0,1,2,0,0,1,0,1,1,1,1,0,4,2,4,2,4,0,0,13,13,14
248,1,16,0,0,1,1,1,2,2,1,1,2,2,0,0,1,0,0,1,1,1,0,3,4,2,1,1,4,2,9,9,9
249,1,16,0,1,1,3,2,0,2,3,1,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,1,0,12,12,12
250,1,17,0,0,1,2,2,2,2,1,0,1,2,0,0,0,0,1,0,1,1,1,4,4,2,5,5,3,0,16,16,16
251,0,16,0,1,1,2,1,2,2,1,1,1,1,0,0,0,0,0,1,1,1,1,4,5,2,1,1,4,4,9,10,10
252,0,16,0,1,0,4,1,2,2,1,1,1,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,4,0,14,13,13
253,0,18,0,0,0,2,4,3,2,0,1,2,2,1,0,1,0,0,1,1,1,0,4,3,3,1,1,2,18,10,10,10
254,0,18,0,0,1,2,2,0,3,0,1,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,4,16,9,8,10
255,0,18,0,1,1,3,3,2,2,0,1,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,2,14,8,7,7
256,1,18,0,1,1,2,2,2,0,0,2,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,0,26,7,8,8
257,1,17,0,1,1,4,4,4,4,0,1,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,4,6,10,8,9
258,0,17,0,1,1,3,2,2,2,0,0,1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,2,4,14,14,15
259,0,17,0,0,1,1,1,0,0,0,1,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,3,10,11,10,10
260,0,16,0,1,1,1,2,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,4,4,12,11,11
261,0,17,1,1,1,2,1,0,3,0,1,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,2,2,13,13,13
262,0,17,1,0,0,1,4,2,2,0,2,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,4,14,9,9,8
263,1,18,0,1,1,2,2,2,3,3,0,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,1,16,8,7,8
264,0,17,0,0,0,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,0,8,11,9,10
265,0,17,1,0,1,1,1,0,2,0,1,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,4,4,15,14,15
266,0,17,0,0,0,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,3,4,15,14,14
267,1,17,0,0,1,4,3,1,2,0,1,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,4,8,15,15,15
268,1,17,1,0,0,4,4,4,2,0,1,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,3,0,12,12,12
269,1,16,0,0,1,4,3,4,2,0,1,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,2,7,14,14,15
270,1,16,0,1,1,4,4,3,3,0,1,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,4,4,14,15,15
271,0,17,0,1,1,4,4,4,3,0,1,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,4,2,11,11,12
272,1,17,1,1,1,1,1,2,2,1,0,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,0,2,13,14,15
273,0,17,0,1,1,3,3,3,2,1,1,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,4,10,11,11,11
274,0,17,0,1,1,1,1,0,2,0,1,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,3,10,10,9,10
275,0,18,0,1,1,2,1,2,2,0,2,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,2,10,12,10,11
276,1,16,0,1,1,2,1,2,2,0,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,3,7,15,16,16
277,0,17,0,1,1,1,1,2,3,0,0,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,4,4,11,10,11
278,1,17,0,1,1,2,3,2,2,0,0,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,1,2,9,12,13
279,1,22,0,1,1,3,1,3,3,2,1,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,0,12,7,8,5
280,1,18,1,0,1,3,3,2,3,0,1,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,4,8,10,9,10
281,1,16,0,1,1,0,2,2,2,2,1,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,4,0,11,12,11
282,1,18,0,1,1,3,2,3,2,0,1,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,4,8,7,8,7
283,1,16,0,1,1,3,3,0,2,3,2,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,1,4,9,11,10
284,1,18,0,1,1,2,1,3,3,2,1,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,4,4,7,8,6
285,1,16,1,1,1,2,1,2,2,0,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,2,2,14,13,12
286,1,17,1,1,1,2,1,2,2,0,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,4,0,12,12,13
287,1,17,0,0,1,1,1,1,2,0,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,4,0,9,10,10
288,0,18,0,0,0,2,1,2,2,0,1,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,4,2,12,12,13
289,0,17,0,0,1,4,2,4,3,3,1,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,3,2,14,15,17
290,0,19,0,1,1,2,2,3,3,1,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,4,0,10,10,11
291,1,18,0,0,1,2,1,3,2,0,1,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,4,4,11,10,11
292,0,17,1,1,1,4,2,2,2,0,1,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,2,11,12,14
293,0,18,0,0,1,1,1,2,0,1,1,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,2,4,11,12,14
294,0,18,1,1,1,2,2,2,2,1,1,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,4,4,11,11,13
295,1,19,0,0,0,4,3,3,0,3,1,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,0,4,11,13,14
296,1,18,0,1,1,2,1,2,2,1,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,3,2,16,16,16
297,1,17,1,1,1,2,2,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,3,0,9,10,10
298,0,17,0,0,1,2,2,3,3,0,0,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,1,2,10,11,12
299,0,20,1,1,1,2,1,2,2,0,2,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,1,8,10,12,12
300,0,18,0,1,1,4,3,3,2,1,0,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,1,2,15,15,15
301,1,18,0,1,1,4,3,4,2,0,1,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,2,2,10,10,11
302,1,18,1,1,1,3,2,2,2,0,1,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,2,2,10,11,12
303,0,17,0,1,1,3,3,2,2,1,1,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,3,2,15,12,13
304,0,18,0,1,1,2,2,0,3,1,1,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,2,0,11,12,13
305,1,17,0,1,1,2,2,2,2,1,0,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,3,8,8,8,9
306,1,18,1,0,0,3,4,2,2,3,1,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,0,6,15,16,16
307,1,17,0,1,1,3,1,3,2,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,4,0,11,11,14
308,0,18,1,1,1,4,4,4,2,3,1,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,3,8,10,11,12
309,1,18,0,1,1,4,2,1,2,3,0,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,4,4,10,12,14
310,0,18,1,1,1,2,1,2,2,3,1,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,2,12,8,9,10
311,0,19,0,1,1,3,3,2,3,1,2,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,4,16,11,12,12
312,0,18,0,1,1,2,3,2,3,3,0,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,1,10,16,16,16
313,0,18,0,0,1,1,1,2,2,1,1,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,2,2,13,13,13
314,1,17,1,1,1,1,2,0,0,1,1,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,0,2,16,17,18
315,0,18,0,1,1,2,1,2,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,0,8,14,14,15
316,0,17,0,1,1,2,4,0,1,3,1,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,0,6,15,16,16
317,0,17,0,0,1,2,2,3,2,0,1,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,4,6,12,12,12
318,0,18,1,1,0,3,2,2,3,1,1,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,4,15,12,9,10
319,1,18,0,1,1,4,4,4,3,1,1,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,2,6,11,12,12
320,0,18,0,1,1,4,4,1,1,3,0,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,3,2,14,12,13
321,0,17,0,1,1,2,2,2,3,3,0,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,0,8,13,15,15
322,0,19,1,1,1,3,2,3,3,3,0,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,2,0,9,8,10
323,1,18,0,0,1,4,3,4,3,0,1,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,0,0,10,10,10
324,1,18,0,1,1,1,2,0,2,1,2,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,3,10,10,10,11
325,1,17,0,0,0,4,1,3,2,1,1,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,4,22,11,11,10
326,1,17,0,0,0,3,2,4,3,1,1,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,2,18,13,13,13
327,0,18,1,0,1,1,1,0,2,3,1,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,2,2,17,17,18
328,0,18,0,1,1,1,1,2,2,1,1,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,3,0,12,13,13
329,0,17,0,1,1,2,2,2,2,0,1,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,4,12,12,12,14
330,0,18,0,1,1,2,1,2,2,3,1,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,4,10,12,13,14
331,1,17,0,1,1,1,1,2,2,3,0,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,3,0,12,12,12
332,0,18,0,1,1,2,2,0,0,2,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,1,0,18,18,18
333,0,17,0,1,1,1,1,3,4,3,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,2,0,13,13,14
334,1,18,0,1,1,2,1,3,3,3,1,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,1,0,14,15,15
335,1,18,0,0,0,4,4,4,4,3,1,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,1,0,17,17,17
336,1,18,0,1,1,4,2,4,2,1,1,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,4,2,15,16,16
337,0,17,0,1,1,4,3,1,3,3,1,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,2,0,17,18,18
338,0,17,1,0,1,3,1,3,2,3,1,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,2,0,18,19,19
339,1,18,1,0,1,3,2,3,2,3,1,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,3,0,14,15,15
340,1,17,0,1,1,3,3,1,2,1,1,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,4,0,14,15,15
341,0,19,0,1,1,4,4,1,2,3,2,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,1,2,14,13,13
342,0,18,0,0,1,4,3,2,2,1,2,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,1,0,13,14,14
343,0,18,0,1,1,4,3,2,2,3,0,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,2,0,16,17,17
344,1,18,0,0,1,4,4,4,4,1,1,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,0,0,18,18,17
345,0,18,0,0,0,4,4,1,2,1,1,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,3,0,14,15,15
346,1,17,0,0,1,4,4,2,4,1,0,2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,4,0,12,13,13
347,0,17,1,1,1,4,4,3,3,3,1,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,4,0,7,7,8
348,0,17,0,1,1,4,2,2,2,3,1,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,2,0,16,16,16
349,0,17,0,1,1,3,2,1,1,3,0,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,4,0,18,18,18
350,1,19,1,0,1,2,1,0,3,0,1,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,4,0,9,10,11
351,1,20,0,1,0,3,2,3,2,0,2,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,4,0,14,15,15
352,1,19,1,1,1,3,3,2,3,3,0,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,4,0,10,10,11
353,0,18,0,1,1,1,4,2,4,1,1,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,4,2,10,10,11
354,0,18,0,1,1,2,1,3,2,0,1,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,0,2,12,12,15
355,0,17,0,1,1,2,3,2,2,0,0,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,2,2,11,12,14
356,0,17,1,1,1,4,4,4,4,0,1,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,4,2,15,16,17
357,0,18,0,1,1,4,3,2,2,0,1,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,4,2,14,15,17
358,0,18,0,0,1,4,3,1,3,0,1,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,0,8,12,12,15
359,0,17,1,1,1,3,4,0,3,0,0,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,4,2,15,15,17
360,0,18,0,1,1,3,3,0,2,0,0,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,2,8,11,12,14
361,1,19,0,1,1,4,2,1,2,0,1,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,0,9,11,10,10
362,0,18,0,1,1,4,4,4,2,0,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,4,0,12,11,13
363,0,18,0,1,1,3,4,2,2,0,1,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,0,4,11,12,14
364,0,17,0,1,1,4,4,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,4,2,14,15,17
365,0,17,0,1,0,4,3,3,3,0,1,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,4,14,15,14,17
366,0,17,0,0,0,3,3,3,2,1,1,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,4,0,12,12,13
367,0,17,0,0,1,2,1,2,2,1,0,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,1,2,11,12,14
368,1,18,0,0,1,4,4,2,2,3,0,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,4,2,8,9,11
369,0,19,0,1,1,1,1,2,2,0,2,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,4,12,10,10,11
370,0,19,0,0,0,1,1,2,2,0,2,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,3,2,8,8,9
371,0,18,0,1,1,2,2,2,2,0,1,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,4,2,10,10,10
372,0,17,0,1,1,2,2,2,2,0,1,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,2,4,14,13,13
373,0,17,1,0,1,2,2,3,3,0,1,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,2,0,11,11,10
374,0,17,0,1,1,3,1,3,3,0,0,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,4,0,17,18,17
375,0,17,0,0,1,0,2,0,0,1,0,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,1,0,14,14,15
376,0,18,0,1,1,1,1,2,2,1,1,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,1,0,14,14,14
377,1,18,0,1,1,4,4,2,2,0,1,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,2,0,13,14,13
378,1,17,0,1,1,3,3,2,3,3,1,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,4,0,17,18,17
379,1,17,1,1,1,2,2,3,2,0,1,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,3,2,11,10,10
380,0,17,0,1,1,4,4,4,3,0,1,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,3,0,13,12,13
381,0,17,0,1,1,4,4,4,4,0,1,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,3,4,15,14,15
382,0,17,0,1,1,3,3,0,2,0,1,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,4,2,11,12,11
383,1,18,0,0,1,2,2,2,2,0,1,1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,4,0,11,11,12
384,1,19,1,1,1,3,2,0,3,1,2,1,1,0,0,1,0,0,0,1,0,1,5,3,4,2,2,4,0,11,10,10
385,0,18,0,1,1,2,2,0,2,0,1,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,1,2,10,9,10
386,0,17,1,1,1,2,4,0,2,0,0,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,4,0,15,15,15
387,1,18,0,1,1,2,2,2,2,3,1,1,1,0,0,0,0,0,0,1,1,0,5,4,2,1,2,4,6,15,14,15
388,0,18,0,1,1,3,3,3,3,1,1,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,3,8,10,11,12
389,0,18,0,0,1,2,2,2,2,1,2,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,1,0,10,9,12
390,0,18,1,1,1,2,2,0,2,0,1,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,3,6,14,13,14
391,0,17,0,1,1,3,4,3,2,0,1,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,4,8,11,13,14
392,0,17,0,1,1,3,2,2,2,1,1,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,1,0,12,13,15
393,0,18,0,0,1,3,3,3,3,1,1,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,0,4,14,14,15
394,0,17,1,1,0,3,2,2,2,1,1,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,1,0,14,14,16
395,1,18,0,1,1,4,4,4,3,1,0,1,2,0,0,1,0,1,1,1,1,0,4,3,3,2,2,1,0,12,12,13
396,1,18,0,0,1,3,4,3,2,1,1,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,4,6,16,16,17
397,0,17,0,1,0,2,2,0,0,1,0,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,3,18,10,12,14
398,0,18,0,1,1,2,3,0,2,0,1,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,11,12,14
399,0,18,0,1,1,3,2,2,3,2,1,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,0,4,14,16,17
400,1,18,1,1,1,4,3,4,3,0,1,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,3,4,15,14,17
401,1,18,0,1,1,4,3,4,2,0,1,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,4,0,14,13,14
402,0,17,0,1,1,4,3,1,2,3,1,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,3,0,11,12,13
403,0,17,0,1,1,2,1,3,2,0,1,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,0,10,12,15,15
404,0,17,0,1,1,2,1,3,2,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,3,4,12,16,16
405,0,19,0,0,0,2,3,0,2,1,2,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,4,16,10,11,11
406,0,17,0,1,1,3,1,2,0,1,1,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,2,6,10,13,13
407,0,21,0,0,1,4,4,2,2,3,2,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,4,0,9,12,12
408,1,18,0,0,1,2,2,3,3,3,1,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,2,11,9,11,12
409,1,18,0,0,0,3,4,2,2,3,2,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,1,9,13,14,15
410,0,17,0,1,1,2,2,3,3,3,1,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,3,0,13,17,17
411,1,17,0,0,0,4,4,1,2,3,1,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,3,2,12,15,15
412,0,18,0,0,1,4,2,4,2,0,1,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,2,0,14,17,17
413,1,21,1,0,1,1,1,0,2,0,2,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,3,21,9,10,10
414,0,20,1,1,1,1,1,2,2,3,2,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,2,8,11,15,15
415,0,19,0,1,1,4,4,4,2,1,2,1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,4,5,9,10,11
416,1,17,0,0,0,3,2,2,2,3,1,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,4,10,16,18,18
417,0,18,0,1,1,3,2,0,2,3,0,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,1,5,14,17,17
418,1,18,1,1,1,2,3,2,3,3,0,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,3,13,13,14,14
419,1,19,0,1,1,2,1,2,2,3,1,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,3,10,7,11,11
420,0,18,0,0,0,2,2,3,2,3,1,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,3,10,14,17,17
421,0,20,0,1,1,1,0,2,2,3,1,2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,4,5,8,10,10
422,0,18,0,1,1,3,2,3,2,1,1,1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,0,4,10,13,13
423,0,16,0,1,1,1,3,0,2,2,0,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,4,11,10,11,11
424,0,16,1,1,1,2,2,2,2,0,1,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,4,0,12,12,12
425,0,15,1,1,1,1,1,0,3,2,1,1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,1,6,10,10,10
426,0,15,1,1,1,3,3,0,2,0,1,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,4,4,10,10,11
427,0,16,1,1,1,2,3,0,3,0,1,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,4,0,16,17,17
428,0,15,1,0,1,2,1,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,0,0,6,8,9
429,1,16,1,0,0,4,4,0,2,1,1,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,1,5,10,11,11
430,1,16,0,1,0,1,2,2,2,2,1,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,4,0,10,11,11
431,0,17,1,1,1,3,2,0,2,0,0,1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,4,0,10,10,10
432,0,17,1,1,1,1,1,2,2,2,0,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,4,0,6,6,7
433,0,15,1,1,1,4,4,4,2,0,1,2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,4,0,13,14,14
434,0,16,0,0,0,2,2,0,2,3,1,2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,4,10,9,11
435,0,15,1,0,1,1,1,0,3,3,0,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,3,0,10,10,10
436,0,15,1,0,1,1,1,2,3,0,1,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,1,4,6,7,8
437,0,16,1,1,1,0,2,2,2,2,1,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,1,0,12,11,12
438,0,17,1,1,1,2,3,2,2,0,1,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,2,2,10,11,12
439,0,15,1,1,1,3,3,2,3,0,0,2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,3,0,14,16,16
440,1,16,0,1,1,1,1,0,3,1,1,2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,2,0,7,0,0
441,1,17,0,1,1,1,1,2,2,1,1,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,4,4,8,9,9
442,1,15,1,0,1,4,1,1,3,3,0,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,1,0,12,13,14
